date,sales,region,state,category,type,caffeination
3/1/2010,513,East,NY,Herbal Tea,Lemon,Decaf
3/1/2010,182,East,NY,Herbal Tea,Mint,Decaf
3/1/2010,150,South,LA,Espresso,Caffe Latte,Regular
3/1/2010,167,South,LA,Espresso,Caffe Mocha,Regular
3/1/2010,129,South,LA,Espresso,Decaf Espresso,Decaf
3/1/2010,110,South,LA,Herbal Tea,Chamomile,Decaf
3/1/2010,189,South,LA,Herbal Tea,Lemon,Decaf
3/1/2010,121,South,LA,Coffee,Decaf Irish Cream,Decaf
3/1/2010,82,South,LA,Coffee,Columbian,Regular
3/1/2010,75,South,NM,Espresso,Caffe Latte,Regular
3/1/2010,107,South,NM,Espresso,Caffe Mocha,Regular
3/1/2010,85,South,NM,Espresso,Decaf Espresso,Decaf
3/1/2010,45,South,NM,Herbal Tea,Chamomile,Decaf
3/1/2010,63,South,NM,Herbal Tea,Lemon,Decaf
3/1/2010,106,South,NM,Coffee,Decaf Irish Cream,Decaf
3/1/2010,119,South,NM,Coffee,Columbian,Regular
3/1/2010,214,South,OK,Espresso,Caffe Latte,Regular
3/1/2010,53,South,OK,Espresso,Caffe Mocha,Regular
3/1/2010,210,South,OK,Espresso,Decaf Espresso,Decaf
3/1/2010,120,South,OK,Herbal Tea,Chamomile,Decaf
3/1/2010,227,South,OK,Herbal Tea,Lemon,Decaf
3/1/2010,79,South,OK,Coffee,Decaf Irish Cream,Decaf
3/1/2010,98,South,OK,Coffee,Columbian,Regular
3/1/2010,180,South,TX,Espresso,Caffe Latte,Regular
3/1/2010,213,South,TX,Espresso,Caffe Mocha,Regular
3/1/2010,198,South,TX,Espresso,Decaf Espresso,Decaf
3/1/2010,134,South,TX,Herbal Tea,Chamomile,Decaf
3/1/2010,121,South,TX,Herbal Tea,Lemon,Decaf
3/1/2010,193,South,TX,Coffee,Decaf Irish Cream,Decaf
3/1/2010,467,South,TX,Coffee,Columbian,Regular
3/1/2010,118,West,UT,Espresso,Caffe Latte,Regular
3/1/2010,110,West,UT,Espresso,Caffe Mocha,Regular
3/1/2010,121,West,UT,Espresso,Decaf Espresso,Decaf
3/1/2010,189,West,UT,Coffee,Decaf Irish Cream,Decaf
3/1/2010,107,West,UT,Herbal Tea,Chamomile,Decaf
3/1/2010,119,West,UT,Herbal Tea,Lemon,Decaf
3/1/2010,106,West,UT,Herbal Tea,Mint,Decaf
3/1/2010,107,West,UT,Tea,Darjeeling,Regular
3/1/2010,85,West,UT,Tea,Earl Grey,Regular
3/1/2010,75,West,UT,Tea,Green Tea,Regular
3/1/2010,163,West,UT,Coffee,Amaretto,Regular
3/1/2010,124,West,UT,Coffee,Columbian,Regular
3/1/2010,478,West,CA,Espresso,Caffe Latte,Regular
3/1/2010,298,West,CA,Espresso,Caffe Mocha,Regular
3/1/2010,567,West,CA,Espresso,Decaf Espresso,Decaf
3/1/2010,127,West,CA,Coffee,Decaf Irish Cream,Decaf
3/1/2010,234,West,CA,Herbal Tea,Chamomile,Decaf
3/1/2010,467,West,CA,Herbal Tea,Lemon,Decaf
3/1/2010,193,West,CA,Herbal Tea,Mint,Decaf
3/1/2010,213,West,CA,Tea,Darjeeling,Regular
3/1/2010,198,West,CA,Tea,Earl Grey,Regular
3/1/2010,180,West,CA,Tea,Green Tea,Regular
3/1/2010,125,West,CA,Coffee,Amaretto,Regular
3/1/2010,675,West,CA,Coffee,Columbian,Regular
3/1/2010,43,West,NV,Espresso,Caffe Latte,Regular
3/1/2010,45,West,NV,Espresso,Caffe Mocha,Regular
3/1/2010,41,West,NV,Espresso,Decaf Espresso,Decaf
3/1/2010,63,West,NV,Coffee,Decaf Irish Cream,Decaf
3/1/2010,298,West,NV,Herbal Tea,Chamomile,Decaf
3/1/2010,367,West,NV,Herbal Tea,Lemon,Decaf
3/1/2010,267,West,NV,Herbal Tea,Mint,Decaf
3/1/2010,567,West,NV,Tea,Darjeeling,Regular
3/1/2010,478,West,NV,Tea,Earl Grey,Regular
3/1/2010,32,West,NV,Tea,Green Tea,Regular
3/1/2010,75,West,NV,Coffee,Columbian,Regular
3/1/2010,129,West,OR,Espresso,Caffe Latte,Regular
3/1/2010,134,West,OR,Espresso,Caffe Mocha,Regular
3/1/2010,325,West,OR,Espresso,Decaf Espresso,Decaf
3/1/2010,121,West,OR,Coffee,Decaf Irish Cream,Decaf
3/1/2010,92,West,OR,Herbal Tea,Chamomile,Decaf
3/1/2010,98,West,OR,Herbal Tea,Lemon,Decaf
3/1/2010,53,West,OR,Tea,Darjeeling,Regular
3/1/2010,210,West,OR,Tea,Earl Grey,Regular
3/1/2010,214,West,OR,Tea,Green Tea,Regular
3/1/2010,125,West,OR,Coffee,Amaretto,Regular
3/1/2010,149,West,OR,Coffee,Columbian,Regular
3/1/2010,112,West,WA,Espresso,Caffe Latte,Regular
3/1/2010,120,West,WA,Espresso,Caffe Mocha,Regular
3/1/2010,155,West,WA,Espresso,Decaf Espresso,Decaf
3/1/2010,227,West,WA,Coffee,Decaf Irish Cream,Decaf
3/1/2010,309,West,WA,Herbal Tea,Chamomile,Decaf
3/1/2010,82,West,WA,Herbal Tea,Lemon,Decaf
3/1/2010,167,West,WA,Tea,Darjeeling,Regular
3/1/2010,129,West,WA,Tea,Earl Grey,Regular
3/1/2010,150,West,WA,Tea,Green Tea,Regular
3/1/2010,150,West,WA,Coffee,Columbian,Regular
4/1/2010,223,Central,CO,Coffee,Amaretto,Regular
4/1/2010,178,Central,CO,Coffee,Columbian,Regular
4/1/2010,121,Central,CO,Tea,Darjeeling,Regular
4/1/2010,138,Central,CO,Tea,Earl Grey,Regular
4/1/2010,106,Central,CO,Tea,Green Tea,Regular
4/1/2010,198,Central,CO,Espresso,Caffe Mocha,Regular
4/1/2010,170,Central,CO,Espresso,Decaf Espresso,Decaf
4/1/2010,245,Central,CO,Coffee,Decaf Irish Cream,Decaf
4/1/2010,325,Central,CO,Herbal Tea,Chamomile,Decaf
4/1/2010,125,Central,CO,Herbal Tea,Lemon,Decaf
4/1/2010,129,Central,CO,Herbal Tea,Mint,Decaf
4/1/2010,456,Central,IL,Coffee,Columbian,Regular
4/1/2010,198,Central,IL,Tea,Darjeeling,Regular
4/1/2010,170,Central,IL,Tea,Earl Grey,Regular
4/1/2010,587,Central,IL,Espresso,Caffe Mocha,Regular
4/1/2010,478,Central,IL,Espresso,Decaf Espresso,Decaf
4/1/2010,301,Central,IL,Coffee,Decaf Irish Cream,Decaf
4/1/2010,223,Central,IL,Herbal Tea,Chamomile,Decaf
4/1/2010,178,Central,IL,Herbal Tea,Lemon,Decaf
4/1/2010,245,Central,IL,Herbal Tea,Mint,Decaf
4/1/2010,47,Central,IA,Coffee,Amaretto,Regular
4/1/2010,478,Central,IA,Tea,Darjeeling,Regular
4/1/2010,578,Central,IA,Tea,Earl Grey,Regular
4/1/2010,43,Central,IA,Espresso,Caffe Mocha,Regular
4/1/2010,43,Central,IA,Espresso,Decaf Espresso,Decaf
4/1/2010,61,Central,IA,Coffee,Columbian,Regular
4/1/2010,49,Central,IA,Coffee,Decaf Irish Cream,Decaf
4/1/2010,587,Central,IA,Herbal Tea,Chamomile,Decaf
4/1/2010,301,Central,IA,Herbal Tea,Lemon,Decaf
4/1/2010,88,Central,MO,Tea,Darjeeling,Regular
4/1/2010,65,Central,MO,Tea,Earl Grey,Regular
4/1/2010,79,Central,MO,Tea,Green Tea,Regular
4/1/2010,115,Central,MO,Espresso,Caffe Mocha,Regular
4/1/2010,112,Central,MO,Espresso,Decaf Espresso,Decaf
4/1/2010,178,Central,MO,Coffee,Columbian,Regular
4/1/2010,167,Central,MO,Coffee,Decaf Irish Cream,Decaf
4/1/2010,107,Central,MO,Herbal Tea,Chamomile,Decaf
4/1/2010,133,Central,MO,Herbal Tea,Lemon,Decaf
4/1/2010,222,Central,OH,Tea,Darjeeling,Regular
4/1/2010,267,Central,OH,Tea,Earl Grey,Regular
4/1/2010,325,Central,OH,Espresso,Caffe Mocha,Regular
4/1/2010,121,Central,OH,Espresso,Decaf Espresso,Decaf
4/1/2010,129,Central,OH,Coffee,Amaretto,Regular
4/1/2010,107,Central,OH,Coffee,Columbian,Regular
4/1/2010,125,Central,OH,Coffee,Decaf Irish Cream,Decaf
4/1/2010,53,Central,OH,Herbal Tea,Chamomile,Decaf
4/1/2010,75,Central,OH,Herbal Tea,Lemon,Decaf
4/1/2010,114,Central,WI,Tea,Darjeeling,Regular
4/1/2010,150,Central,WI,Tea,Earl Grey,Regular
4/1/2010,151,Central,WI,Espresso,Caffe Mocha,Regular
4/1/2010,103,Central,WI,Espresso,Decaf Espresso,Decaf
4/1/2010,127,Central,WI,Coffee,Amaretto,Regular
4/1/2010,227,Central,WI,Coffee,Columbian,Regular
4/1/2010,195,Central,WI,Coffee,Decaf Irish Cream,Decaf
4/1/2010,133,Central,WI,Herbal Tea,Chamomile,Decaf
4/1/2010,121,Central,WI,Herbal Tea,Lemon,Decaf
4/1/2010,115,East,CT,Tea,Darjeeling,Regular
4/1/2010,62,East,CT,Tea,Green Tea,Regular
4/1/2010,150,East,CT,Espresso,Caffe Mocha,Regular
4/1/2010,119,East,CT,Espresso,Decaf Espresso,Decaf
4/1/2010,292,East,CT,Coffee,Columbian,Regular
4/1/2010,178,East,CT,Herbal Tea,Lemon,Decaf
4/1/2010,167,East,CT,Herbal Tea,Mint,Decaf
4/1/2010,85,East,FL,Tea,Darjeeling,Regular
4/1/2010,121,East,FL,Tea,Green Tea,Regular
4/1/2010,227,East,FL,Espresso,Caffe Mocha,Regular
4/1/2010,195,East,FL,Espresso,Decaf Espresso,Decaf
4/1/2010,222,East,FL,Coffee,Columbian,Regular
4/1/2010,267,East,FL,Coffee,Decaf Irish Cream,Decaf
4/1/2010,103,East,FL,Herbal Tea,Chamomile,Decaf
4/1/2010,127,East,FL,Herbal Tea,Lemon,Decaf
4/1/2010,151,East,FL,Herbal Tea,Mint,Decaf
4/1/2010,75,East,MA,Tea,Darjeeling,Regular
4/1/2010,53,East,MA,Tea,Green Tea,Regular
4/1/2010,117,East,MA,Espresso,Caffe Mocha,Regular
4/1/2010,325,East,MA,Espresso,Regular Espresso,Regular
4/1/2010,519,East,MA,Coffee,Columbian,Regular
4/1/2010,121,East,MA,Herbal Tea,Lemon,Decaf
4/1/2010,47,East,NH,Tea,Darjeeling,Regular
4/1/2010,43,East,NH,Tea,Green Tea,Regular
4/1/2010,107,East,NH,Espresso,Caffe Mocha,Regular
4/1/2010,65,East,NH,Espresso,Regular Espresso,Regular
4/1/2010,121,East,NH,Coffee,Amaretto,Regular
4/1/2010,125,East,NH,Coffee,Columbian,Regular
4/1/2010,79,East,NH,Herbal Tea,Lemon,Decaf
4/1/2010,245,East,NY,Tea,Darjeeling,Regular
4/1/2010,223,East,NY,Tea,Earl Grey,Regular
4/1/2010,198,East,NY,Tea,Green Tea,Regular
4/1/2010,66,East,NY,Espresso,Caffe Mocha,Regular
4/1/2010,564,East,NY,Espresso,Regular Espresso,Regular
4/1/2010,712,East,NY,Coffee,Columbian,Regular
4/1/2010,638,East,NY,Herbal Tea,Lemon,Decaf
4/1/2010,189,East,NY,Herbal Tea,Mint,Decaf
4/1/2010,150,South,LA,Espresso,Caffe Latte,Regular
4/1/2010,133,South,LA,Espresso,Caffe Mocha,Regular
4/1/2010,114,South,LA,Espresso,Decaf Espresso,Decaf
4/1/2010,119,South,LA,Herbal Tea,Chamomile,Decaf
4/1/2010,178,South,LA,Herbal Tea,Lemon,Decaf
4/1/2010,86,South,LA,Coffee,Columbian,Regular
4/1/2010,121,South,LA,Coffee,Decaf Irish Cream,Decaf
4/1/2010,65,South,NM,Espresso,Caffe Latte,Regular
4/1/2010,107,South,NM,Espresso,Caffe Mocha,Regular
4/1/2010,88,South,NM,Espresso,Decaf Espresso,Decaf
4/1/2010,47,South,NM,Herbal Tea,Chamomile,Decaf
4/1/2010,61,South,NM,Herbal Tea,Lemon,Decaf
4/1/2010,125,South,NM,Coffee,Columbian,Regular
4/1/2010,133,South,NM,Coffee,Decaf Irish Cream,Decaf
4/1/2010,222,South,OK,Espresso,Decaf Espresso,Decaf
4/1/2010,267,South,OK,Espresso,Caffe Latte,Regular
4/1/2010,53,South,OK,Espresso,Caffe Mocha,Regular
4/1/2010,127,South,OK,Herbal Tea,Chamomile,Decaf
4/1/2010,227,South,OK,Herbal Tea,Lemon,Decaf
4/1/2010,106,South,OK,Coffee,Columbian,Regular
4/1/2010,75,South,OK,Coffee,Decaf Irish Cream,Decaf
4/1/2010,198,South,TX,Espresso,Decaf Espresso,Decaf
4/1/2010,170,South,TX,Espresso,Caffe Latte,Regular
4/1/2010,223,South,TX,Espresso,Caffe Mocha,Regular
4/1/2010,129,South,TX,Herbal Tea,Chamomile,Decaf
4/1/2010,107,South,TX,Herbal Tea,Lemon,Decaf
4/1/2010,456,South,TX,Coffee,Columbian,Regular
4/1/2010,178,South,TX,Coffee,Decaf Irish Cream,Decaf
4/1/2010,119,West,UT,Espresso,Caffe Mocha,Regular
4/1/2010,115,West,UT,Espresso,Decaf Espresso,Decaf
4/1/2010,112,West,UT,Espresso,Caffe Latte,Regular
4/1/2010,167,West,UT,Coffee,Amaretto,Regular
4/1/2010,119,West,UT,Coffee,Columbian,Regular
4/1/2010,178,West,UT,Coffee,Decaf Irish Cream,Decaf
4/1/2010,121,West,UT,Herbal Tea,Chamomile,Decaf
4/1/2010,125,West,UT,Herbal Tea,Lemon,Decaf
4/1/2010,133,West,UT,Herbal Tea,Mint,Decaf
4/1/2010,107,West,UT,Tea,Darjeeling,Regular
4/1/2010,88,West,UT,Tea,Earl Grey,Regular
4/1/2010,65,West,UT,Tea,Green Tea,Regular
4/1/2010,478,West,CA,Espresso,Caffe Latte,Regular
4/1/2010,298,West,CA,Espresso,Caffe Mocha,Regular
4/1/2010,587,West,CA,Espresso,Decaf Espresso,Decaf
4/1/2010,110,West,CA,Coffee,Amaretto,Regular
4/1/2010,712,West,CA,Coffee,Columbian,Regular
4/1/2010,159,West,CA,Coffee,Decaf Irish Cream,Decaf
4/1/2010,245,West,CA,Herbal Tea,Chamomile,Decaf
4/1/2010,456,West,CA,Herbal Tea,Lemon,Decaf
4/1/2010,178,West,CA,Herbal Tea,Mint,Decaf
4/1/2010,223,West,CA,Tea,Darjeeling,Regular
4/1/2010,198,West,CA,Tea,Earl Grey,Regular
4/1/2010,170,West,CA,Tea,Green Tea,Regular
4/1/2010,43,West,NV,Espresso,Caffe Latte,Regular
4/1/2010,47,West,NV,Espresso,Caffe Mocha,Regular
4/1/2010,43,West,NV,Espresso,Decaf Espresso,Decaf
4/1/2010,79,West,NV,Coffee,Columbian,Regular
4/1/2010,61,West,NV,Coffee,Decaf Irish Cream,Decaf
4/1/2010,298,West,NV,Herbal Tea,Chamomile,Decaf
4/1/2010,456,West,NV,Herbal Tea,Lemon,Decaf
4/1/2010,301,West,NV,Herbal Tea,Mint,Decaf
4/1/2010,587,West,NV,Tea,Darjeeling,Regular
4/1/2010,478,West,NV,Tea,Earl Grey,Regular
4/1/2010,26,West,NV,Tea,Green Tea,Regular
4/1/2010,121,West,OR,Espresso,Caffe Latte,Regular
4/1/2010,129,West,OR,Espresso,Caffe Mocha,Regular
4/1/2010,325,West,OR,Espresso,Decaf Espresso,Decaf
4/1/2010,125,West,OR,Coffee,Amaretto,Regular
4/1/2010,119,West,OR,Coffee,Columbian,Regular
4/1/2010,87,West,OR,Herbal Tea,Chamomile,Decaf
4/1/2010,106,West,OR,Herbal Tea,Lemon,Decaf
4/1/2010,53,West,OR,Tea,Darjeeling,Regular
4/1/2010,222,West,OR,Tea,Earl Grey,Regular
4/1/2010,267,West,OR,Tea,Green Tea,Regular
4/1/2010,107,West,OR,Coffee,Decaf Irish Cream,Decaf
4/1/2010,103,West,WA,Espresso,Caffe Latte,Regular
4/1/2010,127,West,WA,Espresso,Caffe Mocha,Regular
4/1/2010,151,West,WA,Espresso,Decaf Espresso,Decaf
4/1/2010,169,West,WA,Coffee,Columbian,Regular
4/1/2010,292,West,WA,Herbal Tea,Chamomile,Decaf
4/1/2010,86,West,WA,Herbal Tea,Lemon,Decaf
4/1/2010,133,West,WA,Tea,Darjeeling,Regular
4/1/2010,114,West,WA,Tea,Earl Grey,Regular
4/1/2010,150,West,WA,Tea,Green Tea,Regular
4/1/2010,227,West,WA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,256,Central,CO,Coffee,Amaretto,Regular
5/1/2010,190,Central,CO,Coffee,Columbian,Regular
5/1/2010,118,Central,CO,Tea,Darjeeling,Regular
5/1/2010,122,Central,CO,Tea,Earl Grey,Regular
5/1/2010,99,Central,CO,Tea,Green Tea,Regular
5/1/2010,210,Central,CO,Espresso,Caffe Mocha,Regular
5/1/2010,160,Central,CO,Espresso,Decaf Espresso,Decaf
5/1/2010,256,Central,CO,Coffee,Decaf Irish Cream,Decaf
5/1/2010,298,Central,CO,Herbal Tea,Chamomile,Decaf
5/1/2010,128,Central,CO,Herbal Tea,Lemon,Decaf
5/1/2010,123,Central,CO,Herbal Tea,Mint,Decaf
5/1/2010,465,Central,IL,Coffee,Columbian,Regular
5/1/2010,210,Central,IL,Tea,Darjeeling,Regular
5/1/2010,160,Central,IL,Tea,Earl Grey,Regular
5/1/2010,612,Central,IL,Espresso,Caffe Mocha,Regular
5/1/2010,521,Central,IL,Espresso,Decaf Espresso,Decaf
5/1/2010,312,Central,IL,Coffee,Decaf Irish Cream,Decaf
5/1/2010,256,Central,IL,Herbal Tea,Chamomile,Decaf
5/1/2010,190,Central,IL,Herbal Tea,Lemon,Decaf
5/1/2010,256,Central,IL,Herbal Tea,Mint,Decaf
5/1/2010,49,Central,IA,Coffee,Amaretto,Regular
5/1/2010,521,Central,IA,Tea,Darjeeling,Regular
5/1/2010,589,Central,IA,Tea,Earl Grey,Regular
5/1/2010,49,Central,IA,Espresso,Caffe Mocha,Regular
5/1/2010,43,Central,IA,Espresso,Decaf Espresso,Decaf
5/1/2010,68,Central,IA,Coffee,Columbian,Regular
5/1/2010,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,612,Central,IA,Herbal Tea,Chamomile,Decaf
5/1/2010,312,Central,IA,Herbal Tea,Lemon,Decaf
5/1/2010,92,Central,MO,Tea,Darjeeling,Regular
5/1/2010,76,Central,MO,Tea,Earl Grey,Regular
5/1/2010,81,Central,MO,Tea,Green Tea,Regular
5/1/2010,109,Central,MO,Espresso,Caffe Mocha,Regular
5/1/2010,97,Central,MO,Espresso,Decaf Espresso,Decaf
5/1/2010,173,Central,MO,Coffee,Columbian,Regular
5/1/2010,148,Central,MO,Coffee,Decaf Irish Cream,Decaf
5/1/2010,104,Central,MO,Herbal Tea,Chamomile,Decaf
5/1/2010,136,Central,MO,Herbal Tea,Lemon,Decaf
5/1/2010,235,Central,OH,Tea,Darjeeling,Regular
5/1/2010,273,Central,OH,Tea,Earl Grey,Regular
5/1/2010,298,Central,OH,Espresso,Caffe Mocha,Regular
5/1/2010,118,Central,OH,Espresso,Decaf Espresso,Decaf
5/1/2010,123,Central,OH,Coffee,Amaretto,Regular
5/1/2010,103,Central,OH,Coffee,Columbian,Regular
5/1/2010,128,Central,OH,Coffee,Decaf Irish Cream,Decaf
5/1/2010,49,Central,OH,Herbal Tea,Chamomile,Decaf
5/1/2010,71,Central,OH,Herbal Tea,Lemon,Decaf
5/1/2010,110,Central,WI,Tea,Darjeeling,Regular
5/1/2010,154,Central,WI,Tea,Earl Grey,Regular
5/1/2010,170,Central,WI,Espresso,Caffe Mocha,Regular
5/1/2010,110,Central,WI,Espresso,Decaf Espresso,Decaf
5/1/2010,130,Central,WI,Coffee,Amaretto,Regular
5/1/2010,221,Central,WI,Coffee,Columbian,Regular
5/1/2010,204,Central,WI,Coffee,Decaf Irish Cream,Decaf
5/1/2010,130,Central,WI,Herbal Tea,Chamomile,Decaf
5/1/2010,130,Central,WI,Herbal Tea,Lemon,Decaf
5/1/2010,109,East,CT,Tea,Darjeeling,Regular
5/1/2010,57,East,CT,Tea,Green Tea,Regular
5/1/2010,154,East,CT,Espresso,Caffe Mocha,Regular
5/1/2010,113,East,CT,Espresso,Decaf Espresso,Decaf
5/1/2010,275,East,CT,Coffee,Columbian,Regular
5/1/2010,173,East,CT,Herbal Tea,Lemon,Decaf
5/1/2010,148,East,CT,Herbal Tea,Mint,Decaf
5/1/2010,89,East,FL,Tea,Darjeeling,Regular
5/1/2010,130,East,FL,Tea,Green Tea,Regular
5/1/2010,221,East,FL,Espresso,Caffe Mocha,Regular
5/1/2010,204,East,FL,Espresso,Decaf Espresso,Decaf
5/1/2010,235,East,FL,Coffee,Columbian,Regular
5/1/2010,273,East,FL,Coffee,Decaf Irish Cream,Decaf
5/1/2010,110,East,FL,Herbal Tea,Chamomile,Decaf
5/1/2010,130,East,FL,Herbal Tea,Lemon,Decaf
5/1/2010,170,East,FL,Herbal Tea,Mint,Decaf
5/1/2010,71,East,MA,Tea,Darjeeling,Regular
5/1/2010,49,East,MA,Tea,Green Tea,Regular
5/1/2010,114,East,MA,Espresso,Caffe Mocha,Regular
5/1/2010,298,East,MA,Espresso,Regular Espresso,Regular
5/1/2010,551,East,MA,Coffee,Columbian,Regular
5/1/2010,118,East,MA,Herbal Tea,Lemon,Decaf
5/1/2010,49,East,NH,Tea,Darjeeling,Regular
5/1/2010,43,East,NH,Tea,Green Tea,Regular
5/1/2010,104,East,NH,Espresso,Caffe Mocha,Regular
5/1/2010,76,East,NH,Espresso,Regular Espresso,Regular
5/1/2010,125,East,NH,Coffee,Amaretto,Regular
5/1/2010,132,East,NH,Coffee,Columbian,Regular
5/1/2010,81,East,NH,Herbal Tea,Lemon,Decaf
5/1/2010,256,East,NY,Tea,Darjeeling,Regular
5/1/2010,256,East,NY,Tea,Earl Grey,Regular
5/1/2010,210,East,NY,Tea,Green Tea,Regular
5/1/2010,69,East,NY,Espresso,Caffe Mocha,Regular
5/1/2010,543,East,NY,Espresso,Regular Espresso,Regular
5/1/2010,756,East,NY,Coffee,Columbian,Regular
5/1/2010,651,East,NY,Herbal Tea,Lemon,Decaf
5/1/2010,198,East,NY,Herbal Tea,Mint,Decaf
5/1/2010,110,South,LA,Espresso,Decaf Espresso,Decaf
5/1/2010,154,South,LA,Espresso,Caffe Latte,Regular
5/1/2010,130,South,LA,Espresso,Caffe Mocha,Regular
5/1/2010,111,South,LA,Herbal Tea,Chamomile,Decaf
5/1/2010,173,South,LA,Herbal Tea,Lemon,Decaf
5/1/2010,99,South,LA,Coffee,Columbian,Regular
5/1/2010,130,South,LA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,92,South,NM,Espresso,Decaf Espresso,Decaf
5/1/2010,76,South,NM,Espresso,Caffe Latte,Regular
5/1/2010,104,South,NM,Espresso,Caffe Mocha,Regular
5/1/2010,49,South,NM,Herbal Tea,Chamomile,Decaf
5/1/2010,68,South,NM,Herbal Tea,Lemon,Decaf
5/1/2010,132,South,NM,Coffee,Columbian,Regular
5/1/2010,136,South,NM,Coffee,Decaf Irish Cream,Decaf
5/1/2010,235,South,OK,Espresso,Decaf Espresso,Decaf
5/1/2010,273,South,OK,Espresso,Caffe Latte,Regular
5/1/2010,49,South,OK,Espresso,Caffe Mocha,Regular
5/1/2010,130,South,OK,Herbal Tea,Chamomile,Decaf
5/1/2010,221,South,OK,Herbal Tea,Lemon,Decaf
5/1/2010,99,South,OK,Coffee,Columbian,Regular
5/1/2010,71,South,OK,Coffee,Decaf Irish Cream,Decaf
5/1/2010,210,South,TX,Espresso,Decaf Espresso,Decaf
5/1/2010,160,South,TX,Espresso,Caffe Latte,Regular
5/1/2010,256,South,TX,Espresso,Caffe Mocha,Regular
5/1/2010,123,South,TX,Herbal Tea,Chamomile,Decaf
5/1/2010,103,South,TX,Herbal Tea,Lemon,Decaf
5/1/2010,512,South,TX,Coffee,Columbian,Regular
5/1/2010,190,South,TX,Coffee,Decaf Irish Cream,Decaf
5/1/2010,97,West,UT,Espresso,Caffe Latte,Regular
5/1/2010,111,West,UT,Espresso,Caffe Mocha,Regular
5/1/2010,109,West,UT,Espresso,Decaf Espresso,Decaf
5/1/2010,148,West,UT,Coffee,Amaretto,Regular
5/1/2010,113,West,UT,Coffee,Columbian,Regular
5/1/2010,173,West,UT,Coffee,Decaf Irish Cream,Decaf
5/1/2010,125,West,UT,Herbal Tea,Chamomile,Decaf
5/1/2010,132,West,UT,Herbal Tea,Lemon,Decaf
5/1/2010,136,West,UT,Herbal Tea,Mint,Decaf
5/1/2010,104,West,UT,Tea,Darjeeling,Regular
5/1/2010,92,West,UT,Tea,Earl Grey,Regular
5/1/2010,76,West,UT,Tea,Green Tea,Regular
5/1/2010,521,West,CA,Espresso,Caffe Latte,Regular
5/1/2010,289,West,CA,Espresso,Caffe Mocha,Regular
5/1/2010,612,West,CA,Espresso,Decaf Espresso,Decaf
5/1/2010,106,West,CA,Coffee,Amaretto,Regular
5/1/2010,756,West,CA,Coffee,Columbian,Regular
5/1/2010,163,West,CA,Coffee,Decaf Irish Cream,Decaf
5/1/2010,256,West,CA,Herbal Tea,Chamomile,Decaf
5/1/2010,512,West,CA,Herbal Tea,Lemon,Decaf
5/1/2010,190,West,CA,Herbal Tea,Mint,Decaf
5/1/2010,256,West,CA,Tea,Darjeeling,Regular
5/1/2010,210,West,CA,Tea,Earl Grey,Regular
5/1/2010,160,West,CA,Tea,Green Tea,Regular
5/1/2010,43,West,NV,Espresso,Caffe Latte,Regular
5/1/2010,49,West,NV,Espresso,Caffe Mocha,Regular
5/1/2010,49,West,NV,Espresso,Decaf Espresso,Decaf
5/1/2010,81,West,NV,Coffee,Columbian,Regular
5/1/2010,289,West,NV,Herbal Tea,Chamomile,Decaf
5/1/2010,465,West,NV,Herbal Tea,Lemon,Decaf
5/1/2010,312,West,NV,Herbal Tea,Mint,Decaf
5/1/2010,612,West,NV,Tea,Darjeeling,Regular
5/1/2010,521,West,NV,Tea,Earl Grey,Regular
5/1/2010,18,West,NV,Tea,Green Tea,Regular
5/1/2010,68,West,NV,Coffee,Decaf Irish Cream,Decaf
5/1/2010,118,West,OR,Espresso,Caffe Latte,Regular
5/1/2010,123,West,OR,Espresso,Caffe Mocha,Regular
5/1/2010,298,West,OR,Espresso,Decaf Espresso,Decaf
5/1/2010,128,West,OR,Coffee,Amaretto,Regular
5/1/2010,116,West,OR,Coffee,Columbian,Regular
5/1/2010,75,West,OR,Herbal Tea,Chamomile,Decaf
5/1/2010,99,West,OR,Herbal Tea,Lemon,Decaf
5/1/2010,49,West,OR,Tea,Darjeeling,Regular
5/1/2010,235,West,OR,Tea,Earl Grey,Regular
5/1/2010,273,West,OR,Tea,Green Tea,Regular
5/1/2010,103,West,OR,Coffee,Decaf Irish Cream,Decaf
5/1/2010,110,West,WA,Espresso,Caffe Latte,Regular
5/1/2010,130,West,WA,Espresso,Caffe Mocha,Regular
5/1/2010,170,West,WA,Espresso,Decaf Espresso,Decaf
5/1/2010,175,West,WA,Coffee,Columbian,Regular
5/1/2010,275,West,WA,Herbal Tea,Chamomile,Decaf
5/1/2010,99,West,WA,Herbal Tea,Lemon,Decaf
5/1/2010,130,West,WA,Tea,Darjeeling,Regular
5/1/2010,110,West,WA,Tea,Earl Grey,Regular
5/1/2010,154,West,WA,Tea,Green Tea,Regular
5/1/2010,221,West,WA,Coffee,Decaf Irish Cream,Decaf
6/1/2010,115,Central,CO,Tea,Darjeeling,Regular
6/1/2010,117,Central,CO,Tea,Earl Grey,Regular
6/1/2010,99,Central,CO,Tea,Green Tea,Regular
6/1/2010,230,Central,CO,Espresso,Caffe Mocha,Regular
6/1/2010,135,Central,CO,Espresso,Decaf Espresso,Decaf
6/1/2010,276,Central,CO,Coffee,Amaretto,Regular
